"case","row_distance","reference_quantile"
724,2.16618044192884,1.1757200822012
725,1.49696908040527,1.17710729677874
726,0.325668889280986,1.17849465614094
727,0.167609299493809,1.17988216128071
728,1.29995179885766,1.1812698131894
729,4.41857237132247,1.18265761285685
730,1.3088990796472,1.18404556127136
731,9.03080308166122,1.18543365941971
732,2.08928809186566,1.18682190828718
733,1.87807629030698,1.18821030885756
734,4.86819188636636,1.18959886211316
735,1.70119448018532,1.19098756903478
736,5.0336263771443,1.19237643060181
737,1.26983356895448,1.19376544779214
738,2.7172422306995,1.19515462158223
739,0.609094820243582,1.19654395294711
740,3.28931971773056,1.19793344286039
741,1.92872270657466,1.19932309229426
742,2.93716497680464,1.20071290221948
743,2.09550363403754,1.20210287360547
744,1.78346698238975,1.20349300742021
745,3.24453794889433,1.20488330463033
746,1.36447753094723,1.20627376620109
747,3.58347490940673,1.20766439309641
748,4.04608707057858,1.20905518627882
749,3.99819912029939,1.21044614670956
750,0.704281973957695,1.21183727534851
751,3.23286822368867,1.21322857315424
752,5.23277985933304,1.21462004108402
753,4.28234043210366,1.21601168009381
754,2.64959719528532,1.21740349113827
755,0.972194305345123,1.2187954751708
756,8.01955066935401,1.22018763314352
757,1.06455979779246,1.22157996600726
758,2.96706572681117,1.22297247471164
759,1.718312991825,1.224365160205
760,1.73466487627313,1.22575802343445
761,7.89096274808974,1.2271510653459
762,2.60790495813573,1.22854428688399
763,2.54274840189992,1.22993768899219
764,1.02826792833536,1.23133127261276
765,2.05027593629944,1.23272503868676
766,2.3431907461743,1.23411898815407
767,0.623159240249866,1.2355131219534
768,2.02866673035433,1.23690744102228
